X Y Z TIME
 0.49091950E+04  0.87522100E+06 -0.88017817E+00  0.33151140E+06 
 0.49037537E+04  0.87512100E+06 -0.88023095E+00  0.39318250E+06 
 0.48987870E+04  0.87502100E+06 -0.88028370E+00  0.45485789E+06 
 0.48903859E+04  0.87492100E+06  0.66826231E+00  0.51662855E+06 
 0.48762955E+04  0.87480670E+06  0.66707808E+00  0.58730887E+06 
 0.48619495E+04  0.87469241E+06  0.66589347E+00  0.65796252E+06 
 0.48473433E+04  0.87457811E+06  0.66470846E+00  0.72858952E+06 
 0.48324725E+04  0.87446380E+06  0.66352308E+00  0.79918988E+06 
 0.48173322E+04  0.87434948E+06  0.66233731E+00  0.86976363E+06 
 0.48019176E+04  0.87423516E+06  0.66115116E+00  0.94031079E+06 
 0.47862240E+04  0.87412083E+06  0.65996463E+00  0.10108314E+07 
 0.47702464E+04  0.87400650E+06  0.65877771E+00  0.10813254E+07 
 0.47546058E+04  0.87389787E+06  0.65417956E+00  0.11482785E+07 
 0.47402445E+04  0.87379473E+06  0.64956521E+00  0.12118701E+07 
 0.47263743E+04  0.87369159E+06  0.64493457E+00  0.12754869E+07 
 0.47129785E+04  0.87358846E+06  0.64028760E+00  0.13391289E+07 
 0.47000411E+04  0.87348532E+06  0.63562422E+00  0.14027961E+07 
 0.46875466E+04  0.87338219E+06  0.63094436E+00  0.14664885E+07 
 0.46754800E+04  0.87327905E+06  0.62624797E+00  0.15302061E+07 
 0.46638267E+04  0.87317592E+06  0.62153497E+00  0.15939490E+07 
 0.46525728E+04  0.87307279E+06  0.61680529E+00  0.16577171E+07 
 0.46417048E+04  0.87296967E+06  0.61205887E+00  0.17215105E+07 
 0.46494097E+04  0.87286861E+06  0.60699211E+00  0.17836816E+07 
 0.46568006E+04  0.87276755E+06  0.60187844E+00  0.18458638E+07 
 0.46638900E+04  0.87266649E+06  0.59671741E+00  0.19080572E+07 
 0.46706903E+04  0.87256544E+06  0.59150854E+00  0.19702618E+07 
 0.46772132E+04  0.87246438E+06  0.58625135E+00  0.20324777E+07 
 0.46834699E+04  0.87236332E+06  0.58094538E+00  0.20947047E+07 
 0.46894713E+04  0.87226227E+06  0.57559014E+00  0.21569429E+07 
 0.46952278E+04  0.87216121E+06  0.57018514E+00  0.22191924E+07 
 0.47007493E+04  0.87206015E+06  0.56472989E+00  0.22814531E+07 
 0.47060453E+04  0.87195910E+06  0.55922389E+00  0.23437250E+07 
 0.46990611E+04  0.87186842E+06  0.60559225E+02  0.23999418E+07 
 0.46891667E+04  0.87174319E+06  0.90559225E+02  0.24775104E+07 
 0.46810642E+04  0.87164319E+06  0.97968595E+02  0.25394009E+07 
 0.46727544E+04  0.87154319E+06  0.99943654E+02  0.26012386E+07 
 0.46633956E+04  0.87144319E+06  0.10074116E+03  0.26776866E+07 
 0.44224598E+04  0.87628216E+06  0.10001000E+03  0.00000000E+00 
 0.44258183E+04  0.87618216E+06  0.96104996E+02  0.40652878E+05 
 0.44264204E+04  0.87616672E+06 -0.38950051E+01  0.50197803E+05 
 0.44302471E+04  0.87606652E+06  0.10971536E+01  0.11216506E+06 
 0.44338464E+04  0.87596613E+06  0.10891145E+01  0.17427269E+06 
 0.44704795E+04  0.87586435E+06  0.10860170E+01  0.23700830E+06 
 0.45038656E+04  0.87576257E+06  0.10829020E+01  0.29974827E+06 
 0.45342923E+04  0.87566080E+06  0.10797693E+01  0.36249261E+06 
 0.45620219E+04  0.87555902E+06  0.10766190E+01  0.42524131E+06 
 0.45872931E+04  0.87545724E+06  0.10734508E+01  0.48799438E+06 
 0.46103237E+04  0.87535546E+06  0.10702647E+01  0.55075182E+06 
 0.46313124E+04  0.87525368E+06  0.10670606E+01  0.61351363E+06 
 0.46504400E+04  0.87515191E+06  0.10638384E+01  0.67627981E+06 
 0.46678714E+04  0.87505013E+06  0.10605979E+01  0.73905035E+06 
 0.46670078E+04  0.87494212E+06  0.26010812E+01  0.80577605E+06 
 0.46487786E+04  0.87482783E+06  0.26012761E+01  0.87645857E+06 
 0.46302187E+04  0.87471354E+06  0.26014710E+01  0.94711441E+06 
 0.46113223E+04  0.87459925E+06  0.26016660E+01  0.10177436E+07 
 0.45920834E+04  0.87448494E+06  0.26018609E+01  0.10883461E+07 
 0.45724959E+04  0.87437063E+06  0.26020558E+01  0.11589220E+07 
 0.45525536E+04  0.87425632E+06  0.26022508E+01  0.12294714E+07 
 0.45322503E+04  0.87414200E+06  0.26024457E+01  0.12999941E+07 
 0.45115795E+04  0.87402767E+06  0.26026407E+01  0.13704903E+07 
 0.44982789E+04  0.87391892E+06  0.18529704E+01  0.14375231E+07 
 0.44927794E+04  0.87381578E+06  0.18522385E+01  0.15011093E+07 
 0.44874679E+04  0.87371264E+06  0.18515045E+01  0.15647206E+07 
 0.44823380E+04  0.87360951E+06  0.18507684E+01  0.16283570E+07 
 0.44773837E+04  0.87350637E+06  0.18500301E+01  0.16920187E+07 
 0.44725989E+04  0.87340324E+06  0.18492897E+01  0.17557055E+07 
 0.44679780E+04  0.87330011E+06  0.18485472E+01  0.18194176E+07 
 0.44635154E+04  0.87319698E+06  0.18478025E+01  0.18831549E+07 
 0.44592057E+04  0.87309385E+06  0.18470557E+01  0.19469175E+07 
 0.44550438E+04  0.87299072E+06  0.18463067E+01  0.20107053E+07 
 0.44703904E+04  0.87288966E+06  0.18530101E+01  0.20728741E+07 
 0.44851114E+04  0.87278860E+06  0.18597809E+01  0.21350539E+07 
 0.44992321E+04  0.87268755E+06  0.18666200E+01  0.21972450E+07 
 0.45127769E+04  0.87258649E+06  0.18735279E+01  0.22594473E+07 
 0.45257692E+04  0.87248543E+06  0.18805054E+01  0.23216608E+07 
 0.45382314E+04  0.87238437E+06  0.18875531E+01  0.23838855E+07 
 0.45501851E+04  0.87228332E+06  0.18946717E+01  0.24461214E+07 
 0.45616509E+04  0.87218226E+06  0.19018619E+01  0.25083685E+07 
 0.45726487E+04  0.87208121E+06  0.19091245E+01  0.25706269E+07 
 0.45831974E+04  0.87198015E+06  0.19164602E+01  0.26328965E+07 
 0.45730293E+04  0.87188752E+06  0.61916461E+02  0.26903307E+07 
 0.45579822E+04  0.87175405E+06  0.91916462E+02  0.27730194E+07 
 0.45464067E+04  0.87165405E+06  0.98330997E+02  0.28349156E+07 
 0.45345350E+04  0.87155405E+06  0.10004057E+03  0.28967591E+07 
 0.45200383E+04  0.87145405E+06  0.10092919E+03  0.29878574E+07 
 0.45767166E+04  0.87650596E+06  0.10001000E+03  0.00000000E+00 
 0.45723701E+04  0.87640596E+06  0.96107673E+02  0.40630897E+05 
 0.45715680E+04  0.87639051E+06 -0.38923283E+01  0.50178740E+05 
 0.45664761E+04  0.87629031E+06  0.10998857E+01  0.11210259E+06 
 0.45616866E+04  0.87618992E+06  0.10919035E+01  0.17416679E+06 
 0.45571905E+04  0.87608952E+06  0.10837201E+01  0.23625046E+06 
 0.45529700E+04  0.87598913E+06  0.10753300E+01  0.29835363E+06 
 0.45790368E+04  0.87588735E+06  0.10721540E+01  0.36108825E+06 
 0.46027932E+04  0.87578557E+06  0.10689600E+01  0.42382723E+06 
 0.46244439E+04  0.87568380E+06  0.10657480E+01  0.48657059E+06 
 0.46441753E+04  0.87558202E+06  0.10625177E+01  0.54931831E+06 
 0.46621575E+04  0.87548024E+06  0.10592693E+01  0.61207039E+06 
 0.46785454E+04  0.87537846E+06  0.10560024E+01  0.67482685E+06 
 0.46934804E+04  0.87527668E+06  0.10527170E+01  0.73758767E+06 
 0.47070910E+04  0.87517491E+06  0.10494131E+01  0.80035286E+06 
 0.47194947E+04  0.87507313E+06  0.10460904E+01  0.86312242E+06 
 0.47307985E+04  0.87497135E+06  0.10427489E+01  0.92589635E+06 
 0.47137490E+04  0.87485706E+06  0.10418318E+01  0.99658737E+06 
 0.46963903E+04  0.87474277E+06  0.10409143E+01  0.10672517E+07 
 0.46787167E+04  0.87462847E+06  0.10399965E+01  0.11378894E+07 
 0.46607227E+04  0.87451417E+06  0.10390784E+01  0.12085004E+07 
 0.46424027E+04  0.87439986E+06  0.10381600E+01  0.12790848E+07 
 0.46237508E+04  0.87428554E+06  0.10372412E+01  0.13496426E+07 
 0.46047612E+04  0.87417122E+06  0.10363222E+01  0.14201738E+07 
 0.45854278E+04  0.87405689E+06  0.10354029E+01  0.14906785E+07 
 0.45715240E+04  0.87394823E+06  0.28277509E+00  0.15576571E+07 
 0.45634934E+04  0.87384509E+06  0.27695876E+00  0.16212367E+07 
 0.45557374E+04  0.87374195E+06  0.27112176E+00  0.16848415E+07 
 0.45482466E+04  0.87363881E+06  0.26526403E+00  0.17484714E+07 
 0.45410120E+04  0.87353568E+06  0.25938547E+00  0.18121265E+07 
 0.45340251E+04  0.87343254E+06  0.25348600E+00  0.18758069E+07 
 0.45272773E+04  0.87332941E+06  0.24756554E+00  0.19395124E+07 
 0.45207608E+04  0.87322628E+06  0.24162401E+00  0.20032432E+07 
 0.45144675E+04  0.87312315E+06  0.23566131E+00  0.20669992E+07 
 0.45083899E+04  0.87302002E+06  0.22967736E+00  0.21307806E+07 
 0.45121445E+04  0.87291794E+06 -0.15853047E+01  0.21937564E+07 
 0.45250230E+04  0.87281794E+06 -0.15874261E+01  0.22552823E+07 
 0.45373818E+04  0.87271794E+06 -0.15895658E+01  0.23168193E+07 
 0.45492417E+04  0.87261794E+06 -0.15917240E+01  0.23783674E+07 
 0.45606228E+04  0.87251794E+06 -0.15939008E+01  0.24399266E+07 
 0.45715443E+04  0.87241794E+06 -0.15960964E+01  0.25014968E+07 
 0.45820247E+04  0.87231794E+06 -0.15983111E+01  0.25630782E+07 
 0.45920817E+04  0.87221794E+06 -0.16005449E+01  0.26246706E+07 
 0.46017324E+04  0.87211794E+06 -0.16027982E+01  0.26862742E+07 
 0.46109932E+04  0.87201794E+06 -0.16050710E+01  0.27478889E+07 
 0.46104781E+04  0.87191794E+06  0.15460732E+01  0.28097116E+07 
 0.46010395E+04  0.87182581E+06  0.61546074E+02  0.28668080E+07 
 0.45872437E+04  0.87169464E+06  0.91546075E+02  0.29480258E+07 
 0.45764482E+04  0.87159464E+06  0.98229921E+02  0.30098906E+07 
 0.45653766E+04  0.87149464E+06  0.10001296E+03  0.30717028E+07 
 0.45518396E+04  0.87139464E+06  0.10089380E+03  0.31628001E+07 
 0.43651581E+04  0.87751443E+06  0.10001000E+03  0.00000000E+00 
 0.43958276E+04  0.87742563E+06  0.59548082E+02  0.45715253E+05 
 0.44475637E+04  0.87732266E+06 -0.51881555E+00  0.13657708E+06 
 0.44996105E+04  0.87722266E+06 -0.59745216E+00  0.23159495E+06 
 0.45536640E+04  0.87712266E+06 -0.69098386E+00  0.33445596E+06 
 0.46099872E+04  0.87702266E+06 -0.80377599E+00  0.44657211E+06 
 0.46344234E+04  0.87692266E+06  0.65845894E+00  0.53749475E+06 
 0.46254684E+04  0.87682227E+06  0.63898018E+00  0.59943657E+06 
 0.46170610E+04  0.87672187E+06  0.61899840E+00  0.66139780E+06 
 0.46091680E+04  0.87662148E+06  0.59850023E+00  0.72337843E+06 
 0.46017578E+04  0.87652109E+06  0.57747191E+00  0.78537849E+06 
 0.45948013E+04  0.87642069E+06  0.55589936E+00  0.84739799E+06 
 0.45882707E+04  0.87632030E+06  0.53376808E+00  0.90943693E+06 
 0.45821400E+04  0.87621991E+06  0.51106319E+00  0.97149534E+06 
 0.45763850E+04  0.87611952E+06  0.48776942E+00  0.10335732E+07 
 0.45709826E+04  0.87601913E+06  0.46387107E+00  0.10956706E+07 
 0.45810440E+04  0.87591804E+06  0.90950551E+00  0.11580966E+07 
 0.46046219E+04  0.87581626E+06  0.90538554E+00  0.12208343E+07 
 0.46261099E+04  0.87571448E+06  0.90124217E+00  0.12835763E+07 
 0.46456931E+04  0.87561270E+06  0.89707526E+00  0.13463228E+07 
 0.46635403E+04  0.87551092E+06  0.89288468E+00  0.14090736E+07 
 0.46798052E+04  0.87540914E+06  0.88867029E+00  0.14718287E+07 
 0.46946281E+04  0.87530736E+06  0.88443195E+00  0.15345883E+07 
 0.47081366E+04  0.87520559E+06  0.88016952E+00  0.15973522E+07 
 0.47204473E+04  0.87510381E+06  0.87588285E+00  0.16601204E+07 
 0.47316662E+04  0.87500203E+06  0.87157182E+00  0.17228931E+07 
 0.47284671E+04  0.87489401E+06  0.24115476E+01  0.17896217E+07 
 0.47113792E+04  0.87477972E+06  0.24116073E+01  0.18602929E+07 
 0.46939815E+04  0.87466543E+06  0.24116669E+01  0.19309375E+07 
 0.46762683E+04  0.87455113E+06  0.24117264E+01  0.20015554E+07 
 0.46582341E+04  0.87443682E+06  0.24117860E+01  0.20721467E+07 
 0.46398732E+04  0.87432251E+06  0.24118455E+01  0.21427114E+07 
 0.46211798E+04  0.87420819E+06  0.24119049E+01  0.22132495E+07 
 0.46021479E+04  0.87409387E+06  0.24119644E+01  0.22837610E+07 
 0.45827717E+04  0.87397954E+06  0.24120238E+01  0.23542460E+07 
 0.45743535E+04  0.87387640E+06  0.24131018E+01  0.24178174E+07 
 0.45662229E+04  0.87377326E+06  0.24141842E+01  0.24814139E+07 
 0.45583704E+04  0.87367013E+06  0.24152712E+01  0.25450356E+07 
 0.45507865E+04  0.87356699E+06  0.24163627E+01  0.26086824E+07 
 0.45434621E+04  0.87346386E+06  0.24174587E+01  0.26723545E+07 
 0.45363885E+04  0.87336072E+06  0.24185594E+01  0.27360517E+07 
 0.45295571E+04  0.87325759E+06  0.24196646E+01  0.27997742E+07 
 0.45229598E+04  0.87315446E+06  0.24207744E+01  0.28635220E+07 
 0.45165886E+04  0.87305133E+06  0.24218888E+01  0.29272950E+07 
 0.45200297E+04  0.87294923E+06  0.62094609E+00  0.29902790E+07 
 0.45327167E+04  0.87284818E+06  0.61596438E+00  0.30524523E+07 
 0.45448865E+04  0.87274712E+06  0.61093658E+00  0.31146368E+07 
 0.45565599E+04  0.87264606E+06  0.60586225E+00  0.31768325E+07 
 0.45677573E+04  0.87254500E+06  0.60074093E+00  0.32390394E+07 
 0.45784978E+04  0.87244395E+06  0.59557214E+00  0.33012575E+07 
 0.45888001E+04  0.87234289E+06  0.59035543E+00  0.33634868E+07 
 0.45986820E+04  0.87224183E+06  0.58509031E+00  0.34257273E+07 
 0.46081606E+04  0.87214078E+06  0.57977631E+00  0.34879790E+07 
 0.46172522E+04  0.87203972E+06  0.57441294E+00  0.35502420E+07 
 0.46173424E+04  0.87194558E+06  0.36657450E+02  0.36084262E+07 
 0.46077992E+04  0.87185074E+06  0.76657451E+02  0.36672175E+07 
 0.45937961E+04  0.87171517E+06  0.96014151E+02  0.37511850E+07 
 0.45831721E+04  0.87161517E+06  0.99422962E+02  0.38130606E+07 
 0.45712329E+04  0.87151517E+06  0.10043674E+03  0.38895282E+07 
 0.45578780E+04  0.87141517E+06  0.10143690E+03  0.39806258E+07 
 0.42194106E+04  0.87739814E+06  0.10001000E+03  0.00000000E+00 
 0.42525243E+04  0.87731402E+06  0.54509683E+02  0.45289600E+05 
 0.43142064E+04  0.87721164E+06 -0.56912460E+00  0.14335085E+06 
 0.43768103E+04  0.87711164E+06 -0.66308062E+00  0.24715608E+06 
 0.44420690E+04  0.87701164E+06 -0.77668109E+00  0.36039504E+06 
 0.44762106E+04  0.87691164E+06  0.72645525E+00  0.45196372E+06 
 0.44769764E+04  0.87681125E+06  0.70874161E+00  0.51390767E+06 
 0.44776953E+04  0.87671085E+06  0.69057132E+00  0.57587102E+06 
 0.44783703E+04  0.87661046E+06  0.67193223E+00  0.63785378E+06 
 0.44790040E+04  0.87651007E+06  0.65281187E+00  0.69985597E+06 
 0.44795989E+04  0.87640968E+06  0.63319745E+00  0.76187759E+06 
 0.44801573E+04  0.87630928E+06  0.61307579E+00  0.82391867E+06 
 0.44806816E+04  0.87620889E+06  0.59243341E+00  0.88597921E+06 
 0.44811737E+04  0.87610850E+06  0.57125643E+00  0.94805922E+06 
 0.44816357E+04  0.87600811E+06  0.54953061E+00  0.10101587E+07 
 0.44984207E+04  0.87590702E+06  0.99658219E+00  0.10725856E+07 
 0.45293275E+04  0.87580524E+06  0.99295794E+00  0.11353238E+07 
 0.45574947E+04  0.87570346E+06  0.98931316E+00  0.11980663E+07 
 0.45831651E+04  0.87560168E+06  0.98564772E+00  0.12608132E+07 
 0.46065598E+04  0.87549990E+06  0.98196149E+00  0.13235644E+07 
 0.46278804E+04  0.87539812E+06  0.97825436E+00  0.13863201E+07 
 0.46473107E+04  0.87529635E+06  0.97452620E+00  0.14490801E+07 
 0.46650181E+04  0.87519457E+06  0.97077690E+00  0.15118444E+07 
 0.46811553E+04  0.87509279E+06  0.96700632E+00  0.15746132E+07 
 0.46958615E+04  0.87499101E+06  0.96321435E+00  0.16373863E+07 
 0.46781635E+04  0.87487673E+06  0.96224034E+00  0.17080821E+07 
 0.46601444E+04  0.87476244E+06  0.96126602E+00  0.17787512E+07 
 0.46417985E+04  0.87464814E+06  0.96029136E+00  0.18493937E+07 
 0.46231200E+04  0.87453384E+06  0.95931639E+00  0.19200095E+07 
 0.46041031E+04  0.87441953E+06  0.95834109E+00  0.19905987E+07 
 0.45847416E+04  0.87430521E+06  0.95736546E+00  0.20611612E+07 
 0.45650295E+04  0.87419089E+06  0.95638951E+00  0.21316972E+07 
 0.45449605E+04  0.87407656E+06  0.95541324E+00  0.22022067E+07 
 0.45245284E+04  0.87396223E+06  0.95443664E+00  0.22726896E+07 
 0.45181225E+04  0.87385909E+06  0.95079530E+00  0.23362654E+07 
 0.45119356E+04  0.87375595E+06  0.94714124E+00  0.23998664E+07 
 0.45059603E+04  0.87365281E+06  0.94347441E+00  0.24634925E+07 
 0.45001894E+04  0.87354968E+06  0.93979475E+00  0.25271438E+07 
 0.44946159E+04  0.87344654E+06  0.93610222E+00  0.25908203E+07 
 0.44892333E+04  0.87334341E+06  0.93239675E+00  0.26545220E+07 
 0.44840351E+04  0.87324028E+06  0.92867831E+00  0.27182490E+07 
 0.44790150E+04  0.87313715E+06  0.92494683E+00  0.27820012E+07 
 0.44741669E+04  0.87303402E+06  0.92120226E+00  0.28457787E+07 
 0.44792145E+04  0.87293193E+06 -0.88934618E+00  0.29087562E+07 
 0.44934273E+04  0.87283193E+06 -0.88483016E+00  0.29702806E+07 
 0.45070666E+04  0.87273193E+06 -0.88026791E+00  0.30318160E+07 
 0.45201552E+04  0.87263193E+06 -0.87565898E+00  0.30933626E+07 
 0.45327155E+04  0.87253193E+06 -0.87100289E+00  0.31549202E+07 
 0.45447686E+04  0.87243193E+06 -0.86629918E+00  0.32164889E+07 
 0.45563349E+04  0.87233193E+06 -0.86154739E+00  0.32780687E+07 
 0.45674340E+04  0.87223193E+06 -0.85674702E+00  0.33396596E+07 
 0.45780847E+04  0.87213193E+06 -0.85189760E+00  0.34012616E+07 
 0.45883050E+04  0.87203193E+06 -0.84699864E+00  0.34628747E+07 
 0.45879616E+04  0.87193193E+06  0.23073626E+01  0.35247003E+07 
 0.45778471E+04  0.87183869E+06  0.62307364E+02  0.35824957E+07 
 0.45670354E+04  0.87174124E+06  0.87307364E+02  0.36428462E+07 
 0.45512303E+04  0.87160254E+06  0.98433408E+02  0.37286724E+07 
 0.45394914E+04  0.87150254E+06  0.10006744E+03  0.37904888E+07 
 0.45251490E+04  0.87140254E+06  0.10096361E+03  0.38815861E+07 
 0.41918238E+04  0.87828404E+06  0.10001000E+03  0.00000000E+00 
 0.42501196E+04  0.87830724E+06  0.18645668E+02  0.21343968E+05 
 0.43644050E+04  0.87834164E+06 -0.36456676E+01  0.11293947E+06 
 0.44737110E+04  0.87837089E+06 -0.13543324E+01  0.20472906E+06 
 0.45775498E+04  0.87839559E+06 -0.36456676E+01  0.29609627E+06 
 0.46771164E+04  0.87841664E+06 -0.13543324E+01  0.38788586E+06 
 0.48025485E+04  0.87843977E+06 -0.13543324E+01  0.50999039E+06 
 0.49204146E+04  0.87845834E+06 -0.13543324E+01  0.63209493E+06 
 0.50539344E+04  0.87846991E+06  0.33374375E+01  0.75319295E+06 
 0.51539344E+04  0.87847013E+06  0.27115434E+01  0.81343266E+06 
 0.52539344E+04  0.87847036E+06  0.20726674E+01  0.87474050E+06 
 0.53539344E+04  0.87847058E+06  0.14203008E+01  0.93715502E+06 
 0.54539344E+04  0.87847082E+06  0.75390532E+00  0.10007169E+07 
 0.55539344E+04  0.87847105E+06  0.72910636E-01  0.10654692E+07 
 0.56539344E+04  0.87847129E+06 -0.75905127E-01  0.11314572E+07 
 0.57539344E+04  0.87847154E+06 -0.79022459E-01  0.11987292E+07 
 0.58539344E+04  0.87847179E+06 -0.82270135E-01  0.12673360E+07 
 0.59539344E+04  0.87847204E+06 -0.85656274E-01  0.13373316E+07 
 0.60102874E+04  0.87847226E+06  0.85288944E+02  0.13887004E+07 
 0.42335992E+04  0.87879477E+06  0.10001000E+03  0.00000000E+00 
 0.42917187E+04  0.87877065E+06  0.18634237E+02  0.21437217E+05 
 0.44041097E+04  0.87873478E+06 -0.36342373E+01  0.11303471E+06 
 0.45115989E+04  0.87870429E+06 -0.13657628E+01  0.20482210E+06 
 0.46137165E+04  0.87867854E+06 -0.36342373E+01  0.29619133E+06 
 0.47116283E+04  0.87865659E+06 -0.13657628E+01  0.38797873E+06 
 0.48349785E+04  0.87863248E+06 -0.13657628E+01  0.51008315E+06 
 0.49508882E+04  0.87861311E+06 -0.13657628E+01  0.63218757E+06 
 0.50561943E+04  0.87860501E+06  0.10541006E+01  0.72298215E+06 
 0.51561943E+04  0.87860521E+06  0.42123355E+00  0.78324558E+06 
 0.52561943E+04  0.87860541E+06 -0.22476529E+00  0.84457800E+06 
 0.53561943E+04  0.87860561E+06 -0.22792188E+00  0.90701800E+06 
 0.54561943E+04  0.87860582E+06 -0.23119262E+00  0.97060632E+06 
 0.55561943E+04  0.87860604E+06 -0.23458391E+00  0.10353860E+07 
 0.56561943E+04  0.87860625E+06 -0.23810264E+00  0.11014025E+07 
 0.57561943E+04  0.87860647E+06 -0.24175626E+00  0.11687041E+07 
 0.58561943E+04  0.87860670E+06 -0.24555278E+00  0.12373416E+07 
 0.59561943E+04  0.87860693E+06 -0.24950089E+00  0.13073693E+07 
 0.60125754E+04  0.87860654E+06  0.85124989E+02  0.13587094E+07 
 0.40005950E+04  0.87938882E+06  0.10001000E+03  0.00000000E+00 
 0.40131345E+04  0.87948618E+06  0.74497467E+02  0.33516384E+05 
 0.40219519E+04  0.87959230E+06 -0.60007963E+00  0.87910871E+05 
 0.40312010E+04  0.87969230E+06 -0.72371023E+00  0.14548418E+06 
 0.40416221E+04  0.87979230E+06 -0.88507966E+00  0.21100288E+06 
 0.40535751E+04  0.87989230E+06 -0.11038938E+01  0.28701512E+06 
 0.40676205E+04  0.87999230E+06 -0.14162533E+01  0.37753224E+06 
 0.40807467E+04  0.88009230E+06  0.24294151E+01  0.43706618E+06 
 0.40915109E+04  0.88019516E+06  0.24193790E+01  0.45190301E+06 
 0.41028131E+04  0.88029784E+06  0.24078869E+01  0.46775240E+06 
 0.41147233E+04  0.88040032E+06  0.23946008E+01  0.48476500E+06 
 0.41273263E+04  0.88050262E+06  0.23790696E+01  0.50312779E+06 
 0.41407274E+04  0.88060474E+06  0.23606776E+01  0.52307684E+06 
 0.41550596E+04  0.88070666E+06  0.23385623E+01  0.54491605E+06 
 0.41704942E+04  0.88080840E+06  0.23114765E+01  0.56904600E+06 
 0.41872577E+04  0.88090995E+06  0.22775488E+01  0.59600979E+06 
 0.42056600E+04  0.88101132E+06  0.22338363E+01  0.62656992E+06 
 0.42056597E+04  0.88101132E+06  0.10223384E+03  0.62658593E+06 
 0.46962428E+04  0.87901132E+06  0.10001000E+03  0.00000000E+00 
 0.46992779E+04  0.87911132E+06  0.95687681E+02  0.26180614E+05 
 0.46996632E+04  0.87913370E+06 -0.43123202E+01  0.34225864E+05 
 0.47014369E+04  0.87923399E+06  0.61177266E+00  0.71342164E+05 
 0.47033538E+04  0.87933453E+06  0.52393054E+00  0.11170946E+06 
 0.47054333E+04  0.87943501E+06  0.42087404E+00  0.15580432E+06 
 0.47077071E+04  0.87953546E+06  0.29796708E+00  0.20438797E+06 
 0.47102178E+04  0.87963585E+06  0.14842478E+00  0.25848147E+06 
 0.47130236E+04  0.87973621E+06 -0.38111757E-01  0.31949944E+06 
 0.47161969E+04  0.87983621E+06 -0.19653178E+00  0.38924478E+06 
 0.47198720E+04  0.87993621E+06 -0.42009249E+00  0.47100816E+06 
 0.47242493E+04  0.88003621E+06 -0.75493069E+00  0.56980695E+06 
 0.47242033E+04  0.88013764E+06  0.42419934E+01  0.58392252E+06 
 0.47241544E+04  0.88024042E+06  0.42380611E+01  0.59918905E+06 
 0.47241029E+04  0.88034301E+06  0.42330480E+01  0.61553068E+06 
 0.47240486E+04  0.88044542E+06  0.42266525E+01  0.63311281E+06 
 0.47239910E+04  0.88054763E+06  0.42184605E+01  0.65214219E+06 
 0.47239296E+04  0.88064967E+06  0.42078905E+01  0.67288199E+06 
 0.47238638E+04  0.88075151E+06  0.41941022E+01  0.69567436E+06 
 0.47237926E+04  0.88085317E+06  0.41758399E+01  0.72097566E+06 
 0.47237150E+04  0.88095464E+06  0.41511487E+01  0.74941359E+06 
 0.47236729E+04  0.88100532E+06  0.95166665E+02  0.76508781E+06 
 0.45982166E+04  0.88082835E+06  0.10001000E+03  0.00000000E+00 
 0.46053340E+04  0.88092835E+06  0.99594057E+02  0.24649745E+05 
 0.41364549E+04  0.88019397E+06  0.10001000E+03  0.00000000E+00 
 0.41959823E+04  0.88032422E+06  0.98749972E+02  0.38243691E+05 
 0.42060237E+04  0.88042369E+06  0.81014755E+02  0.55150389E+05 
 0.42156553E+04  0.88051384E+06  0.35845236E+01  0.71684111E+05 
 0.42271725E+04  0.88061593E+06  0.35716938E+01  0.91824429E+05 
 0.42394986E+04  0.88071783E+06  0.35556376E+01  0.11389352E+06 
 0.42527840E+04  0.88081955E+06  0.35351886E+01  0.13830496E+06 
 0.42672284E+04  0.88092109E+06  0.35085696E+01  0.16562144E+06 
 0.42831062E+04  0.88102244E+06  0.34729397E+01  0.19663635E+06 
 0.42831057E+04  0.88102244E+06  0.10347294E+03  0.19665801E+06 
